		SCOV2_83	SCOV2_84	SCOV2_85	SCOV2_86	SCOV2_87	SCOV2_88	SCOV2_90	SCOV2_92	SCOV2_93	SCOV2_94	SCOV2_95	SCOV2_96	SCOV2_98	SCOV2_99	SCOV2_102	SCOV2_103	SCOV2_104	SCOV2_105	SCOV2_106	SCOV2_107	SCOV2_109	SCOV2_111	SCOV2_115	SCOV2_119	SCOV2_121	SCOV2_125	SCOV2_127	SCOV2_130	SCOV2_134	SCOV2_137	SCOV2_142	SCOV2_148	SCOV2_149	SCOV2_154	SCOV2_168	SCOV2_185	SCOV2_205	SCOV2_207	SCOV2_216	SCOV2_218	SCOV2_221	SCOV2_229	SCOV2_233	SCOV2_235	SCOV2_271	SCOV2_282	SCOV2_283	SCOV2_287	SCOV2_288	SCOV2_289	SCOV2_290	SCOV2_291	SCOV2_294	SCOV2_298	SCOV2_299	SCOV2_300	SCOV2_303	SCOV2_306	SCOV2_307	SCOV2_308	SCOV2_309	SCOV2_310	SCOV2_315	SCOV2_327	SCOV2_330	SCOV2_333	SCOV2_334	SCOV2_335	SCOV2_338	SCOV2_340	SCOV2_346	SCOV2_347	SCOV2_353	SCOV2_357	SCOV2_364	SCOV2_381	SCOV2_400	SCOV2_473	SCOV2_498	SCOV2_500	SCOV2_531	SCOV2_551	SCOV2_552	SCOV2_561	SCOV2_562	SCOV2_571	SCOV2_576	SCOV2_689	SCOV2_713	SCOV2_989	SCOV2_1002	SCOV2_1017	SCOV2_1025	SCOV2_1026	SCOV2_1034	SCOV2_1036
SCOV2_83	1.0	0.7017108000000001	0.7014646000000001	0.7005794000000001	0.6907543	0.6518439	0.7012053	0.7014289	0.6383705	0.6912635000000001	0.6724192000000001	0.5921324	0.6630093	0.6915163000000001	0.5526407000000001	0.7009693000000001	0.6915283999999999	0.7604538000000001	0.6914066	0.6697756	0.719932	0.6142849	0.7012807000000001	0.6984296000000001	0.6993916000000001	0.7010545	0.7012079	0.6628338000000001	0.6628221000000001	0.6902956	0.6821722	0.7011712000000001	0.6225421	0.7006918000000002	0.6910736000000001	0.7010623	0.6339237	0.7012079	0.6522379	0.6895233000000001	0.5337209999999999	0.6630704000000001	0.5438331000000001	0.5338341	0.6906728000000001	0.7013164000000002	0.5811131	0.7012807000000001	0.5710694000000001	0.45499500000000004	0.4757462	0.44485600000000003	0.6329386000000001	0.37502979999999997	0.3277358	0.5915982	0.6911626000000001	0.6013242000000001	0.6005873	0.6891438000000001	0.5727788	0.4237703	0.5821754	0.6012537	0.5541046000000001	0.6012885	0.701501	0.5999965	0.6798373000000001	0.6486216000000001	0.6012549	0.6010677	0.5811714	0.6914644	0.6318978	0.7005867000000001	0.6912204000000001	0.6012885	0.6717506000000001	0.5735469000000001	0.6012661	0.6012885	0.6015074000000001	0.6012885	0.6012549	0.4427289	0.5916076000000001	0.5535503	0.6012885	0.6012901	0.6012901	0.520733	0.6012163	0.7007997	0.6012901	0.7012807000000001
SCOV2_84	0.6522786	1.0	0.79716	0.896673	0.9283061	0.6685375	0.9273419	0.928586	0.6064602000000001	0.9454455000000002	0.6476912	0.7839516	0.8282144	0.7090983000000001	0.6478084000000001	0.8974089000000001	0.8483	0.9641613	0.7889606	0.8245166	0.7780219	0.6471882	0.9270563000000002	0.7762194000000002	0.9892180000000002	0.8980462	0.7890757	0.89877	0.8795632	0.7672439000000001	0.798536	0.8588621999999999	0.8382820999999998	0.8982266000000001	0.8481323000000001	0.8890743000000001	0.9026782000000001	0.7890362000000001	0.9311604	0.9364477	0.7264391	0.8980932000000001	0.8092828000000001	0.6973939	0.9169763	0.9186068000000001	0.7985789000000001	0.8684006999999999	0.7687476000000001	0.5092769	0.7180367000000001	0.6463797000000001	0.8685662000000001	0.5759095999999999	0.2297162	0.9179893	0.8489016	0.789064	0.9281802000000001	0.8376769000000001	0.8090186000000001	0.5390488	0.8785588000000002	0.7292693	0.7891337	0.7293065000000001	0.8987138000000001	0.7178178000000001	0.7062092	0.7766552	0.7892019	0.9287002	0.5990534000000001	0.9083808	0.7291226000000001	0.9359268000000002	0.8489025	0.7892359	0.8284906	0.6781552000000001	0.9289384	0.7293065000000001	0.7887835000000001	0.7293065000000001	0.7292704	0.6292721	0.8370945999999999	0.9280333000000001	0.9289063000000002	0.7293065000000001	0.9289756000000002	0.7871013	0.9288672	0.9285371000000002	0.9289756000000002	0.7892811000000001
SCOV2_85	0.6520446	0.79716	1.0	0.8278714	0.8077434	0.7751296	0.8959590000000001	0.8486229999999999	0.7058668000000001	0.895302	0.7663927000000001	0.6861526	0.9756049000000001	0.7185528	0.6589992	0.8258915000000001	0.878688	0.8651424999999999	0.8684858000000001	0.6946310000000001	0.7897579	0.7471306	0.797568	0.6667170000000001	0.8037063000000001	0.8763392000000001	0.896202	0.8476098000000001	0.7485416	0.7756900000000001	0.8194566000000001	0.8682873000000001	0.7082657	0.8381772	0.8383092	0.87824	0.8133589999999999	0.8780816	0.9228397	0.876469	0.6668959999999999	0.8475554000000001	0.7395859	0.7073419999999999	0.7877678	0.8486145	0.728645	0.7485225	0.8282276000000002	0.6378173	0.5986393	0.6558839000000001	0.8583934	0.6167465999999999	0.3796523	0.8674725000000001	0.878274	0.878404	0.8777568	0.8668353999999999	0.7395886	0.5496150000000001	0.8191305	0.8083818	0.8785113	0.8084133	0.868695	0.8072037000000001	0.8053081	0.8162972000000001	0.878271	0.8781744	0.7555696000000001	0.7485525	0.8088095000000001	0.8681120999999999	0.8783404000000001	0.8783409999999999	0.7185280000000001	0.6584566000000001	0.8784109999999999	0.8084475	0.8784054000000001	0.7785120000000001	0.8083836	0.6786617	0.6994779999999999	0.8780272	0.8783725	0.8084475	0.8784075	0.7477464	0.8783082	0.8780112000000001	0.8784075	0.8783896
SCOV2_86	0.6610627	0.8966718000000001	0.8278714	1.0	0.7780241	0.6378474	0.9270054000000001	0.9072666	0.7041912	0.9271844	0.7659437000000002	0.8126582	0.8270051	0.6789664000000001	0.7569024000000001	0.8866458000000002	0.9270501	0.9233372	0.8276185	0.7651352	0.8868590000000002	0.6477426	0.7780962000000001	0.7669926000000001	0.7750238	0.9267049	0.8279739	0.8972471	0.7488894	0.7666482000000001	0.9271454000000001	0.8081961	0.6685863	0.9263450000000002	0.8971720000000001	0.9275929	0.9042222000000001	0.9275024000000001	0.8923776999999999	0.9253476999999999	0.7355908	0.8963642	0.8082440000000002	0.8063365	0.7771904000000001	0.8977856	0.8175741000000001	0.7783093999999999	0.6979888000000001	0.6077532000000001	0.6778331	0.6263996	0.887545	0.5853615	0.36795659999999997	0.8369892999999999	0.9277042	0.7380756999999999	0.8370146	0.9163747	0.8185575	0.6386994	0.8181075000000001	0.7382155	0.7380076	0.7382449999999999	0.9275179	0.7366925	0.745125	0.8835284000000001	0.7381135	0.8375595	0.714196	0.7486267	0.7580389000000001	0.9259761	0.9278035	0.738181	0.7583263000000001	0.7973876000000001	0.837766	0.7382104999999999	0.7379695	0.7184884999999999	0.7382155	0.6181654	0.697121	0.8380364	0.8377614999999998	0.7382104999999999	0.83783	0.6475721	0.8377651	0.9273544	0.83783	0.8282119000000001
SCOV2_87	0.6512328000000001	0.9283061	0.8077434	0.7780241	1.0	0.6667990000000001	0.9773506000000001	0.9586576	0.606268	0.9670406	0.6371967000000001	0.6567796	0.8184924	0.7287283	0.6482335	0.9266421	0.908046	0.8848100999999999	0.8088489	0.9910216	0.7381999	0.6977172	0.9677958	0.7661180000000001	0.9140668000000001	0.9277256	0.8180062	0.9588211999999999	0.9395832000000001	0.75775	0.8374836999999999	0.9086333	0.8680373	0.9373538	0.8779634000000001	0.9285858	0.7837700999999999	0.9186874	0.7745782000000001	0.9962644999999999	0.7362706	0.9577582	0.8392007	0.7373258	0.9660196000000001	0.9486726000000001	0.8383944999999999	0.8884373999999999	0.7986005	0.6088897	0.7181321999999999	0.6362709	0.9282798000000001	0.4759635	0.32929620000000004	0.9777919	0.8987074	0.908552	0.9879106	0.8973877000000001	0.8388019	0.5387912	0.9083352	0.8488248	0.8686286000000001	0.8488632	0.9387214	0.8472270000000002	0.7163839999999999	0.7868070000000001	0.9087266	0.9884826000000001	0.6189432	0.9572797000000002	0.8386378999999999	0.9768436	0.8987745	0.9088018	0.8285512	0.559164	0.9886874000000001	0.8487898	0.9082853	0.7492112	0.8488296	0.5891744	0.8567070000000001	0.9473958000000001	0.9887254000000001	0.8488057999999999	0.9887936	0.7373314	0.9986874	0.9982734	0.9887936	0.9188334
SCOV2_88	0.6319745999999999	0.7784538000000001	0.7950729	0.7572922000000001	0.7866024	1.0	0.8059529	0.7877888999999999	0.5761747	0.7782076000000001	0.6265484	0.5960506000000001	0.8248113	0.6876121	0.6669246	0.7870152	0.7873350000000001	0.7863026000000002	0.6877882	0.7934068000000001	0.7383286	0.5986690000000001	0.6869744000000001	0.7362992000000002	0.7837700000000001	0.7872492	0.7956782	0.7875709000000001	0.8249235	0.7375389000000001	0.7384811	0.6875424	0.6472313000000001	0.7475538	0.7873192000000001	0.7873577	0.5978534	0.7875007	0.6463595	0.7877525	0.4989462	0.8154596	0.6179472	0.6356906	0.7864905999999999	0.7876079	0.6086563	0.7873842	0.5677079	0.4174723	0.5373962999999999	0.4950475000000001	0.7675855	0.2499301	0.2198252	0.6670703	0.7875026	0.587993	0.6677721	0.7873871000000001	0.6088003999999999	0.38905009999999995	0.6183173	0.5879238	0.4582443	0.5879573	0.7878253000000001	0.5867315	0.5550345000000001	0.7562131	0.5879253	0.6976281999999999	0.5877452	0.7876111	0.6576017000000001	0.7879194	0.7875007	0.5879209	0.7274082000000001	0.6278086	0.6878936999999999	0.5879573	0.5881688	0.5879573	0.5879253	0.4287977	0.6463580000000001	0.5576784	0.6878823000000001	0.5879589000000001	0.6879209000000001	0.3590852	0.6878488	0.7872465	0.6879209000000001	0.6876121000000001
SCOV2_90	0.6518046	0.9273419	0.8860039000000001	0.9270054000000001	0.9773506000000001	0.6761874	1.0	0.9783564	0.695856	0.9672646	0.7661509	0.7751234	0.8755968000000002	0.8184035	0.7682032	0.9257082000000002	0.9781442000000001	0.9641995999999999	0.8585872000000001	0.9621115	0.8986343000000001	0.7369013	0.9579232	0.7663953000000001	0.793632	0.976165	0.8872943999999999	0.947481	0.9382058000000001	0.7573698	0.9287274000000001	0.9681922	0.8579634	0.9374714	0.97741	0.9680914	0.912904	0.8781256000000001	0.9215363	0.9665178	0.7765087	0.9473195000000001	0.839245	0.7970261	0.9661407	0.9684304999999999	0.8382631999999999	0.8681745	0.8185415	0.6679592000000001	0.7280192999999999	0.656127	0.9582355	0.6166771	0.4093385	0.9573740000000002	0.9681798	0.8884308999999999	0.9675913	0.9665689000000001	0.8392133	0.6492795	0.9085935	0.8285648999999999	0.8785148	0.8286020999999999	0.9686082	0.8273676999999999	0.8153315999999999	0.9160886	0.8882952	0.9680961	0.7456388	0.9177103	0.8384029000000001	0.9670318	0.9682137000000001	0.8983136	0.8081050000000001	0.5595492000000001	0.9683976999999999	0.8286336	0.8884074000000002	0.7689747	0.8285648999999999	0.6789678000000001	0.8469563	0.9580282	0.9682927	0.8286084	0.9683627	0.7473812	0.9782498	0.9779126	0.9683627	0.898335
SCOV2_92	0.652011	0.928586	0.8386391999999999	0.8972823000000001	0.9586576	0.6578995	0.9783564	1.0	0.6959234999999999	0.9682548000000002	0.7563954000000002	0.7943151	0.8670594000000001	0.7296934	0.7682378999999999	0.945904	0.9992407999999999	0.9649072999999999	0.8496256	0.8543040000000002	0.8590679999999999	0.7371072	0.9285396	0.766601	0.9143356	0.9671022	0.9067422	0.9585654	0.8995578	0.7675426000000001	0.9288726000000002	0.9792833000000001	0.8592145999999999	0.9376778	0.9885651	0.9688013999999999	0.9133312	0.9588327999999999	0.9224370000000002	0.9974351000000001	0.7767653	0.9682855	0.8394846999999999	0.7972667	0.9276605	0.9895927999999999	0.8385046999999999	0.8893265000000001	0.839385	0.5391101	0.7489995	0.6769618	0.8894838000000002	0.6167121	0.3495797	0.9783619000000001	0.9892525999999999	0.8494907	0.9786761	0.9876010000000001	0.8394548	0.6494888000000001	0.9089703	0.7894542999999999	0.8396307000000001	0.7894863	0.9796887999999999	0.7883249	0.7764498	0.8969801000000001	0.8493210999999999	0.9891855	0.7671007999999999	0.9089529000000001	0.7695179999999999	0.9680609000000002	0.9792913000000001	0.8493883	0.8183243	0.5495878000000001	0.9892852	0.7895577	0.8494934000000001	0.7896543	0.7894542999999999	0.6897981	0.8176508000000001	0.9788063000000001	0.9891809	0.7895577	0.9892495	0.6876793999999999	0.9991462	0.9988754	0.9893167	0.8594238000000001
SCOV2_93	0.6186825	0.6263540000000001	0.7258071000000001	0.7240736000000001	0.6162155	0.5661747	0.7257327	0.7258032000000001	1.0	0.7257695	0.6924497	0.6243803000000001	0.6853091	0.627227	0.6738046	0.7235878	0.7147636	0.7226751	0.7259019	0.5944920000000001	0.7047322	0.6156038	0.6270116	0.6143572	0.6238999000000001	0.7244176	0.7255567	0.6756992	0.577242	0.6258037	0.7157366000000001	0.6269396	0.5566376	0.7243741000000001	0.7253336000000001	0.7253781	0.7033697000000001	0.7255567	0.7223695	0.7040773	0.5645625999999999	0.714588	0.6358577999999999	0.5352341	0.6166358000000001	0.7256614000000001	0.6648146000000001	0.6270116	0.6560212000000001	0.4870378	0.5271987	0.45464560000000004	0.5670484	0.5634283	0.22900410000000002	0.6849462000000001	0.7154744	0.6958409999999999	0.6851317	0.7134123	0.6657907000000001	0.35788600000000004	0.6753202	0.6957340000000001	0.6859283	0.6957692000000001	0.72584	0.6945284	0.6337461	0.6069114	0.6956664	0.6955448000000001	0.6640687	0.577447	0.6461308000000001	0.7144934	0.7157404	0.695698	0.5958308000000001	0.5571006000000001	0.6957428000000001	0.6957692000000001	0.6960170000000001	0.6957692000000001	0.6957384000000001	0.5958450000000001	0.58695	0.6853686000000001	0.6957332	0.6957692000000001	0.6957692000000001	0.5556682	0.6956972	0.7251290000000001	0.6957692000000001	0.7255567
SCOV2_94	0.6518018000000001	0.9354972000000001	0.8853542	0.9271844	0.9670406	0.6482867	0.9672646	0.9682548000000002	0.6958905	1.0	0.7559834000000001	0.7754363000000001	0.847225	0.8773941	0.7682385	0.9253879	0.9681169000000001	0.9643177	0.8582046000000001	0.9714043000000001	0.8888623	0.6379296	0.9374452000000001	0.7664294000000001	0.8910800000000001	0.9667482000000001	0.8772544000000001	0.9274413	0.9281254	0.7774858	0.9276657	0.9481332	0.8478736000000001	0.9367946000000001	0.9680801	0.9679062	0.9130799999999999	0.9677781	0.9217776999999999	0.9663134	0.7757887	0.9374370000000001	0.8385217	0.7974395999999999	0.956546	0.9582572	0.8375459	0.8580000999999999	0.8080089000000001	0.6587683000000001	0.7187603	0.6467241	0.9481613	0.6056921	0.4097168	0.947267	0.9588692	0.8782977000000001	0.957493	0.9472603	0.838496	0.6496535000000001	0.9080518000000001	0.8182560999999999	0.8784094000000001	0.8182926999999999	0.968572	0.8170529999999999	0.8052191000000001	0.8968727000000002	0.8781631	0.9580247	0.7364551	0.9084509999999999	0.8283594000000001	0.9669347999999999	0.9681744000000001	0.8882022	0.8172094999999999	0.5595492	0.9581315	0.8183242	0.8783153	0.7582620999999999	0.8182581999999999	0.6583959	0.8464965000000001	0.9476278	0.9580631	0.8183472999999999	0.9581331	0.7576767999999999	0.9680489000000001	0.9677108	0.9581681	0.8882645000000001
